word_id	ref	surface	lemma	morph
08xeN	Ruth.1.1	וַ/יְהִ֗י	c/1961	HC/Vqw3ms
08Nvk	Ruth.1.1	בִּ/ימֵי֙	b/3117	HR/Ncmpc
08TyA	Ruth.1.1	שְׁפֹ֣ט	8199	HVqc
08vuQ	Ruth.1.1	הַ/שֹּׁפְטִ֔ים	d/8199	HTd/Vqrmpa
08TSc	Ruth.1.1	וַ/יְהִ֥י	c/1961	HC/Vqw3ms
08k5P	Ruth.1.1	רָעָ֖ב	7458	HNcmsa
08nPh	Ruth.1.1	בָּ/אָ֑רֶץ	b/776	HRd/Ncbsa
08LN3	Ruth.1.1	וַ/יֵּ֨לֶךְ	c/3212	HC/Vqw3ms
08Qzf	Ruth.1.1	אִ֜ישׁ	376	HNcmsa
08aPd	Ruth.1.1	מִ/בֵּ֧ית	m/1035+	HR/Np
08eYX	Ruth.1.1	לֶ֣חֶם	1035	HNp
08C5U	Ruth.1.1	יְהוּדָ֗ה	3063	HNp
08qNN	Ruth.1.1	לָ/גוּר֙	l/1481 a	HR/Vqc
08EVS	Ruth.1.1	בִּ/שְׂדֵ֣י	b/7704 b	HR/Ncmpc
08PB6	Ruth.1.1	מוֹאָ֔ב	4124	HNp
0837c	Ruth.1.1	ה֥וּא	1931	HPp3ms
08x9c	Ruth.1.1	וְ/אִשְׁתּ֖/וֹ	c/802	HC/Ncfsc/Sp3ms
08yNB	Ruth.1.1	וּ/שְׁנֵ֥י	c/8147	HC/Acmdc
0829t	Ruth.1.1	בָנָֽי/ו	1121 a	HNcmpc/Sp3ms
08KZG	Ruth.1.2	וְ/שֵׁ֣ם	c/8034	HC/Ncmsc
08TZE	Ruth.1.2	הָ/אִ֣ישׁ	d/376	HTd/Ncmsa
08thY	Ruth.1.2	אֱֽלִימֶ֡לֶךְ	458	HNp
08JM7	Ruth.1.2	וְ/שֵׁם֩	c/8034	HC/Ncmsc
08fpo	Ruth.1.2	אִשְׁתּ֨/וֹ	802	HNcfsc/Sp3ms
08W26	Ruth.1.2	נָעֳמִ֜י	5281	HNp
08yw4	Ruth.1.2	וְ/שֵׁ֥ם	c/8034	HC/Ncmsc
08jbg	Ruth.1.2	שְׁנֵֽי	8147	HAcmdc
08USR	Ruth.1.2	בָנָ֣י/ו	1121 a	HNcmpc/Sp3ms
08v6U	Ruth.1.2	מַחְל֤וֹן	4248	HNp
085SS	Ruth.1.2	וְ/כִלְיוֹן֙	c/3630	HC/Np
08GzE	Ruth.1.2	אֶפְרָתִ֔ים	673	HNgmpa
08qCU	Ruth.1.2	מִ/בֵּ֥ית	m/1035+	HR/Np
08g2y	Ruth.1.2	לֶ֖חֶם	1035	HNp
08jQb	Ruth.1.2	יְהוּדָ֑ה	3063	HNp
08794	Ruth.1.2	וַ/יָּבֹ֥אוּ	c/935	HC/Vqw3mp
08CsU	Ruth.1.2	שְׂדֵי	7704 b	HNcmpc
08XR4	Ruth.1.2	מוֹאָ֖ב	4124	HNp
08KvS	Ruth.1.2	וַ/יִּֽהְיוּ	c/1961	HC/Vqw3mp
08dBc	Ruth.1.2	שָֽׁם	8033	HD
08nAB	Ruth.1.3	וַ/יָּ֥מָת	c/4191	HC/Vqw3ms
08kfX	Ruth.1.3	אֱלִימֶ֖לֶךְ	458	HNp
08Wkf	Ruth.1.3	אִ֣ישׁ	376	HNcmsc
08wrL	Ruth.1.3	נָעֳמִ֑י	5281	HNp
083TL	Ruth.1.3	וַ/תִּשָּׁאֵ֥ר	c/7604	HC/VNw3fs
08LeN	Ruth.1.3	הִ֖יא	1931	HPp3fs
08sMn	Ruth.1.3	וּ/שְׁנֵ֥י	c/8147	HC/Acmdc
08Y3z	Ruth.1.3	בָנֶֽי/הָ	1121 a	HNcmpc/Sp3fs
08NQN	Ruth.1.4	וַ/יִּשְׂא֣וּ	c/5375	HC/Vqw3mp
08uLf	Ruth.1.4	לָ/הֶ֗ם	l	HR/Sp3mp
08kA7	Ruth.1.4	נָשִׁים֙	802	HNcfpa
083TS	Ruth.1.4	מֹֽאֲבִיּ֔וֹת	4125	HNgfpa
08NFp	Ruth.1.4	שֵׁ֤ם	8034	HNcmsc
087am	Ruth.1.4	הָֽ/אַחַת֙	d/259	HTd/Acfsa
08hh7	Ruth.1.4	עָרְפָּ֔ה	6204	HNp
08BsK	Ruth.1.4	וְ/שֵׁ֥ם	c/8034	HC/Ncmsc
08fsu	Ruth.1.4	הַ/שֵּׁנִ֖ית	d/8145	HTd/Aofsa
088M6	Ruth.1.4	ר֑וּת	7327	HNp
08wM5	Ruth.1.4	וַ/יֵּ֥שְׁבוּ	c/3427	HC/Vqw3mp
08qty	Ruth.1.4	שָׁ֖ם	8033	HD
085gQ	Ruth.1.4	כְּ/עֶ֥שֶׂר	k/6235	HR/Acfsa
08Xw6	Ruth.1.4	שָׁנִֽים	8141	HNcfpa
08eHJ	Ruth.1.5	וַ/יָּמ֥וּתוּ	c/4191	HC/Vqw3mp
08H6L	Ruth.1.5	גַם	1571	HD
08bmv	Ruth.1.5	שְׁנֵי/הֶ֖ם	8147	HAcmdc/Sp3mp
08FV9	Ruth.1.5	מַחְל֣וֹן	4248	HNp
08Xm1	Ruth.1.5	וְ/כִלְי֑וֹן	c/3630	HC/Np
08UE6	Ruth.1.5	וַ/תִּשָּׁאֵר֙	c/7604	HC/VNw3fs
08goK	Ruth.1.5	הָֽ/אִשָּׁ֔ה	d/802	HTd/Ncfsa
08CyH	Ruth.1.5	מִ/שְּׁנֵ֥י	m/8147	HR/Acmdc
08A4a	Ruth.1.5	יְלָדֶ֖י/הָ	3206	HNcmpc/Sp3fs
085Pr	Ruth.1.5	וּ/מֵ/אִישָֽׁ/הּ	c/m/376	HC/R/Ncmsc/Sp3fs
08L4k	Ruth.1.6	וַ/תָּ֤קָם	c/6965 b	HC/Vqw3fs
08Mnv	Ruth.1.6	הִיא֙	1931	HPp3fs
08mwU	Ruth.1.6	וְ/כַלֹּתֶ֔י/הָ	c/3618	HC/Ncfpc/Sp3fs
08tKT	Ruth.1.6	וַ/תָּ֖שָׁב	c/7725	HC/Vqw3fs
08NRT	Ruth.1.6	מִ/שְּׂדֵ֣י	m/7704 b	HR/Ncmpc
08sRU	Ruth.1.6	מוֹאָ֑ב	4124	HNp
08Wxq	Ruth.1.6	כִּ֤י	3588 a	HC
089qY	Ruth.1.6	שָֽׁמְעָה֙	8085	HVqp3fs
08n5f	Ruth.1.6	בִּ/שְׂדֵ֣ה	b/7704 b	HR/Ncmsc
08YUq	Ruth.1.6	מוֹאָ֔ב	4124	HNp
08fQr	Ruth.1.6	כִּֽי	3588 a	HC
08L7t	Ruth.1.6	פָקַ֤ד	6485 a	HVqp3ms
08A74	Ruth.1.6	יְהוָה֙	3068	HNp
08dNE	Ruth.1.6	אֶת	853	HTo
08xdF	Ruth.1.6	עַמּ֔/וֹ	5971 a	HNcmsc/Sp3ms
08AYg	Ruth.1.6	לָ/תֵ֥ת	l/5414	HR/Vqc
08Ls9	Ruth.1.6	לָ/הֶ֖ם	l	HR/Sp3mp
08Snp	Ruth.1.6	לָֽחֶם	3899	HNcbsa
0887B	Ruth.1.7	וַ/תֵּצֵ֗א	c/3318	HC/Vqw3fs
08nLp	Ruth.1.7	מִן	4480 a	HR
08PzC	Ruth.1.7	הַ/מָּקוֹם֙	d/4725	HTd/Ncmsa
08NPq	Ruth.1.7	אֲשֶׁ֣ר	834 a	HTr
08d5m	Ruth.1.7	הָיְתָה	1961	HVqp3fs
08BYa	Ruth.1.7	שָׁ֔מָּ/ה	8033	HD/Sd
08LJh	Ruth.1.7	וּ/שְׁתֵּ֥י	c/8147	HC/Acfdc
08tRR	Ruth.1.7	כַלֹּתֶ֖י/הָ	3618	HNcfpc/Sp3fs
08Q7E	Ruth.1.7	עִמָּ֑/הּ	5973 a	HR/Sp3fs
08dv1	Ruth.1.7	וַ/תֵּלַ֣כְנָה	c/3212	HC/Vqw3fp
08QwM	Ruth.1.7	בַ/דֶּ֔רֶךְ	b/1870	HRd/Ncbsa
08a62	Ruth.1.7	לָ/שׁ֖וּב	l/7725	HR/Vqc
08KvD	Ruth.1.7	אֶל	413	HR
08GLz	Ruth.1.7	אֶ֥רֶץ	776	HNcbsc
08BU7	Ruth.1.7	יְהוּדָֽה	3063	HNp
08iy2	Ruth.1.8	וַ/תֹּ֤אמֶר	c/559	HC/Vqw3fs
08zQ2	Ruth.1.8	נָעֳמִי֙	5281	HNp
08Wxx	Ruth.1.8	לִ/שְׁתֵּ֣י	l/8147	HR/Acfdc
08jQ8	Ruth.1.8	כַלֹּתֶ֔י/הָ	3618	HNcfpc/Sp3fs
08Haa	Ruth.1.8	לֵ֣כְנָה	3212	HVqv2fp
08fJN	Ruth.1.8	שֹּׁ֔בְנָה	7725	HVqv2fp
089KV	Ruth.1.8	אִשָּׁ֖ה	802	HNcfsa
08F1s	Ruth.1.8	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
08dns	Ruth.1.8	אִמָּ֑/הּ	517	HNcfsc/Sp3fs
08GK3	Ruth.1.8	יעשה	6213 a	HVqi3ms
08nRZ	Ruth.1.8	יַ֣עַשׂ	6213 a	HVqj3ms
08cpb	Ruth.1.8	יְהוָ֤ה	3068	HNp
08zio	Ruth.1.8	עִמָּ/כֶם֙	5973 a	HR/Sp2mp
08Qsh	Ruth.1.8	חֶ֔סֶד	2617 a	HNcmsa
08zTj	Ruth.1.8	כַּ/אֲשֶׁ֧ר	k/834 d	HR/Tr
08fPi	Ruth.1.8	עֲשִׂיתֶ֛ם	6213 a	HVqp2mp
08GYe	Ruth.1.8	עִם	5973 a	HR
08Bbz	Ruth.1.8	הַ/מֵּתִ֖ים	d/4191	HTd/Vqrmpa
08VA9	Ruth.1.8	וְ/עִמָּדִֽ/י	c/5973 a	HC/R/Sp1cs
08fV3	Ruth.1.9	יִתֵּ֤ן	5414	HVqi3ms
08Sov	Ruth.1.9	יְהוָה֙	3068	HNp
08V27	Ruth.1.9	לָ/כֶ֔ם	l	HR/Sp2mp
08ifp	Ruth.1.9	וּ/מְצֶ֣אןָ	c/4672	HC/Vqv2fp
087ZG	Ruth.1.9	מְנוּחָ֔ה	4496	HNcbsa
08B2d	Ruth.1.9	אִשָּׁ֖ה	802	HNcfsa
08ewe	Ruth.1.9	בֵּ֣ית	1004 b	HNcmsc
08SV6	Ruth.1.9	אִישָׁ֑/הּ	376	HNcmsc/Sp3fs
08G83	Ruth.1.9	וַ/תִּשַּׁ֣ק	c/5401 a	HC/Vqw3fs
08vzS	Ruth.1.9	לָ/הֶ֔ן	l	HR/Sp3fp
08Gq9	Ruth.1.9	וַ/תִּשֶּׂ֥אנָה	c/5375	HC/Vqw3fp
083y8	Ruth.1.9	קוֹלָ֖/ן	6963 a	HNcmsc/Sp3fp
08TXw	Ruth.1.9	וַ/תִּבְכֶּֽינָה	c/1058	HC/Vqw3fp
08Y4K	Ruth.1.10	וַ/תֹּאמַ֖רְנָה	c/559	HC/Vqw3fp
08C32	Ruth.1.10	לָּ֑/הּ	l	HR/Sp3fs
08aMT	Ruth.1.10	כִּי	3588 a	HC
08Cof	Ruth.1.10	אִתָּ֥/ךְ	854	HR/Sp2fs
08YWU	Ruth.1.10	נָשׁ֖וּב	7725	HVqi1cp
08rAQ	Ruth.1.10	לְ/עַמֵּֽ/ךְ	l/5971 a	HR/Ncmsc/Sp2fs
08fLi	Ruth.1.11	וַ/תֹּ֤אמֶר	c/559	HC/Vqw3fs
08Ptj	Ruth.1.11	נָעֳמִי֙	5281	HNp
08AJj	Ruth.1.11	שֹׁ֣בְנָה	7725	HVqv2fp
089Hv	Ruth.1.11	בְנֹתַ֔/י	1323	HNcfpc/Sp1cs
08j1i	Ruth.1.11	לָ֥/מָּה	l/4100	HR/Ti
08J9J	Ruth.1.11	תֵלַ֖כְנָה	3212	HVqi2fp
08U4n	Ruth.1.11	עִמִּ֑/י	5973 a	HR/Sp1cs
082Kt	Ruth.1.11	הַֽ/עֽוֹד	i/5750	HTi/D
08RmH	Ruth.1.11	לִ֤/י	l	HR/Sp1cs
08SWL	Ruth.1.11	בָנִים֙	1121 a	HNcmpa
0875P	Ruth.1.11	בְּֽ/מֵעַ֔/י	b/4578	HR/Ncmpc/Sp1cs
083Lj	Ruth.1.11	וְ/הָי֥וּ	c/1961	HC/Vqq3cp
08Qa3	Ruth.1.11	לָ/כֶ֖ם	l	HR/Sp2mp
08WTe	Ruth.1.11	לַ/אֲנָשִֽׁים	l/376	HR/Ncmpa
086VM	Ruth.1.12	שֹׁ֤בְנָה	7725	HVqv2fp
08sKn	Ruth.1.12	בְנֹתַ/י֙	1323	HNcfpc/Sp1cs
08oAj	Ruth.1.12	לֵ֔כְןָ	3212	HVqv2fp
08AxB	Ruth.1.12	כִּ֥י	3588 a	HC
08Ap3	Ruth.1.12	זָקַ֖נְתִּי	2204	HVqp1cs
08CEu	Ruth.1.12	מִ/הְי֣וֹת	m/1961	HR/Vqc
08zpy	Ruth.1.12	לְ/אִ֑ישׁ	l/376	HR/Ncmsa
08FiN	Ruth.1.12	כִּ֤י	3588 a	HC
08cLk	Ruth.1.12	אָמַ֨רְתִּי֙	559	HVqp1cs
0892v	Ruth.1.12	יֶשׁ	3426	HTm
08j63	Ruth.1.12	לִ֣/י	l	HR/Sp1cs
08LFW	Ruth.1.12	תִקְוָ֔ה	8615 b	HNcfsa
08FbT	Ruth.1.12	גַּ֣ם	1571	HTa
08Bx7	Ruth.1.12	הָיִ֤יתִי	1961	HVqp1cs
08btu	Ruth.1.12	הַ/לַּ֨יְלָה֙	d/3915	HTd/Ncmsa
08rTK	Ruth.1.12	לְ/אִ֔ישׁ	l/376	HR/Ncmsa
08SHw	Ruth.1.12	וְ/גַ֖ם	c/1571	HC/Ta
08VuH	Ruth.1.12	יָלַ֥דְתִּי	3205	HVqp1cs
08Axb	Ruth.1.12	בָנִֽים	1121 a	HNcmpa
08xva	Ruth.1.13	הֲ/לָהֵ֣ן	i/3860	HTi/C
08NrT	Ruth.1.13	תְּשַׂבֵּ֗רְנָה	7663 b	HVpi2fp
08iAD	Ruth.1.13	עַ֚ד	5704	HD
08372	Ruth.1.13	אֲשֶׁ֣ר	834 a	HTr
08FMU	Ruth.1.13	יִגְדָּ֔לוּ	1431	HVqi3mp
08SaV	Ruth.1.13	הֲ/לָהֵן֙	i/3860	HTi/C
084W9	Ruth.1.13	תֵּֽעָגֵ֔נָה	5702	HVNi2fp
08MmM	Ruth.1.13	לְ/בִלְתִּ֖י	l/1115	HR/C
08wJn	Ruth.1.13	הֱי֣וֹת	1961	HVqc
08CQo	Ruth.1.13	לְ/אִ֑ישׁ	l/376	HR/Ncmsa
08XyU	Ruth.1.13	אַ֣ל	408	HTn
08BG4	Ruth.1.13	בְּנֹתַ֗/י	1323	HNcfpc/Sp1cs
08YHH	Ruth.1.13	כִּֽי	3588 a	HC
08sHf	Ruth.1.13	מַר	4843	HVqp3ms
08iee	Ruth.1.13	לִ֤/י	l	HR/Sp1cs
083eS	Ruth.1.13	מְאֹד֙	3966	HD
08ddd	Ruth.1.13	מִ/כֶּ֔ם	m/4480 a	HR/Sp2mp
08hxo	Ruth.1.13	כִּֽי	3588 a	HC
08TW6	Ruth.1.13	יָצְאָ֥ה	3318	HVqp3fs
08PVx	Ruth.1.13	בִ֖/י	b	HR/Sp1cs
08PGK	Ruth.1.13	יַד	3027	HNcbsc
08U4a	Ruth.1.13	יְהוָֽה	3068	HNp
08dSQ	Ruth.1.14	וַ/תִּשֶּׂ֣נָה	c/5375	HC/Vqw3fp
08Qbs	Ruth.1.14	קוֹלָ֔/ן	6963 a	HNcmsc/Sp3fp
08ndZ	Ruth.1.14	וַ/תִּבְכֶּ֖ינָה	c/1058	HC/Vqw3fp
08Xa1	Ruth.1.14	ע֑וֹד	5750	HD
083yJ	Ruth.1.14	וַ/תִּשַּׁ֤ק	c/5401 a	HC/Vqw3fs
08B6c	Ruth.1.14	עָרְפָּה֙	6204	HNp
08bju	Ruth.1.14	לַ/חֲמוֹתָ֔/הּ	l/2545	HR/Ncfsc/Sp3fs
08cn3	Ruth.1.14	וְ/ר֖וּת	c/7327	HC/Np
087mS	Ruth.1.14	דָּ֥בְקָה	1692	HVqp3fs
08dJe	Ruth.1.14	בָּֽ/הּ	b	HR/Sp3fs
08WvG	Ruth.1.15	וַ/תֹּ֗אמֶר	c/559	HC/Vqw3fs
08RXg	Ruth.1.15	הִנֵּה֙	2009	HTm
08pqY	Ruth.1.15	שָׁ֣בָה	7725	HVqp3fs
08n9v	Ruth.1.15	יְבִמְתֵּ֔/ךְ	2994	HNcfsc/Sp2fs
08gYe	Ruth.1.15	אֶל	413	HR
08eXj	Ruth.1.15	עַמָּ֖/הּ	5971 a	HNcmsc/Sp3fs
088ro	Ruth.1.15	וְ/אֶל	c/413	HC/R
08v5z	Ruth.1.15	אֱלֹהֶ֑י/הָ	430	HNcmpc/Sp3fs
08bCC	Ruth.1.15	שׁ֖וּבִי	7725	HVqv2fs
086By	Ruth.1.15	אַחֲרֵ֥י	310 a	HR
08CZB	Ruth.1.15	יְבִמְתֵּֽ/ךְ	2994	HNcfsc/Sp2fs
08VTb	Ruth.1.16	וַ/תֹּ֤אמֶר	c/559	HC/Vqw3fs
086qf	Ruth.1.16	רוּת֙	7327	HNp
08efz	Ruth.1.16	אַל	408	HTn
08QG5	Ruth.1.16	תִּפְגְּעִי	6293	HVqj2fs
083k3	Ruth.1.16	בִ֔/י	b	HR/Sp1cs
081rL	Ruth.1.16	לְ/עָזְבֵ֖/ךְ	l/5800 a	HR/Vqc/Sp2fs
08W2c	Ruth.1.16	לָ/שׁ֣וּב	l/7725	HR/Vqc
08mL3	Ruth.1.16	מֵ/אַחֲרָ֑יִ/ךְ	m/310 a	HR/R/Sp2fs
08zfc	Ruth.1.16	כִּ֠י	3588 a	HC
08sYp	Ruth.1.16	אֶל	413	HR
08GvF	Ruth.1.16	אֲשֶׁ֨ר	834 a	HTr
08dAC	Ruth.1.16	תֵּלְכִ֜י	3212	HVqi2fs
08i4W	Ruth.1.16	אֵלֵ֗ךְ	3212	HVqi1cs
08chR	Ruth.1.16	וּ/בַ/אֲשֶׁ֤ר	c/b/834 b	HC/R/Tr
08Ddq	Ruth.1.16	תָּלִ֨ינִי֙	3885 a	HVqi2fs
08dSp	Ruth.1.16	אָלִ֔ין	3885 a	HVqi1cs
08ecS	Ruth.1.16	עַמֵּ֣/ךְ	5971 a	HNcmsc/Sp2fs
082tG	Ruth.1.16	עַמִּ֔/י	5971 a	HNcmsc/Sp1cs
08Xzm	Ruth.1.16	וֵ/אלֹהַ֖יִ/ךְ	c/430	HC/Ncmpc/Sp2fs
08CCj	Ruth.1.16	אֱלֹהָֽ/י	430	HNcmpc/Sp1cs
08gV8	Ruth.1.17	בַּ/אֲשֶׁ֤ר	b/834 b	HR/Tr
08Czz	Ruth.1.17	תָּמ֨וּתִי֙	4191	HVqi2fs
08uXX	Ruth.1.17	אָמ֔וּת	4191	HVqi1cs
08xCL	Ruth.1.17	וְ/שָׁ֖ם	c/8033	HC/D
08Qnr	Ruth.1.17	אֶקָּבֵ֑ר	6912	HVNi1cs
